4, 0.000464
9, 0.000463
16, 0
25, 0.000464
36, 0.000464
49, 0.000927
64, 0.000463
81, 0.001391
100, 0.001391
121, 0.001855
144, 0.001855
169, 0.002319
196, 0.002319
225, 0.003247
256, 0.00371
289, 0.004637
324, 0.004638
361, 0.005566
400, 0.006029
441, 0.008348
484, 0.008811
529, 0.010203
576, 0.010203
625, 0.014377
676, 0.014377
729, 0.015768
784, 0.016696
841, 0.02087
900, 0.021797
961, 0.02458
1024, 0.026434
1089, 0.032
1156, 0.033391
1225, 0.036174
1296, 0.038029
1369, 0.063536
1444, 0.050087
1521, 0.054725
1600, 0.056579
1681, 0.066783
1764, 0.066783
1849, 0.072348
1936, 0.077913
2025, 0.087652
2116, 0.100637
2209, 0.077449
2304, 0.080232
2401, 0.09229
2500, 0.091826
2601, 0.098319
2704, 0.100638
2809, 0.125218
2916, 0.109913
3025, 0.116406
3136, 0.119188
3249, 0.135421
3364, 0.13542
3481, 0.14145
3600, 0.14655
3721, 0.164174
3844, 0.164638
3969, 0.174377
4096, 0.179478
4225, 0.198957
4356, 0.198956
4489, 0.206841
4624, 0.214261
4761, 0.236522
4900, 0.23745
5041, 0.249508
5184, 0.256
5329, 0.280116
5476, 0.282898
5625, 0.300522
5776, 0.298203
5929, 0.334841
6084, 0.338551
6241, 0.358493
6400, 0.35942
6561, 0.416001
6724, 0.412754
6889, 0.559305
7056, 0.520812
7225, 0.52174
7396, 0.504117
7569, 0.51942
7744, 0.492522
7921, 0.537508
8100, 0.597797
8281, 0.575073
8464, 0.57229
8649, 0.634435
8836, 0.633971
9025, 0.663189
9216, 0.751305
9409, 0.73832
9604, 0.723943
9801, 0.757798
10000, 0.755479
10201, 0.818551
10404, 0.829218
10609, 0.936813
10816, 0.897393
11025, 0.925682
11236, 0.94145
11449, 0.979943
11664, 0.975305
11881, 1.04858
12100, 1.05925
12321, 1.0996
12544, 1.10516
12769, 1.17287
12996, 1.24568
13225, 1.23641
13456, 1.26423
13689, 1.3658
13924, 1.41959
14161, 1.41264
14400, 1.41032
14641, 1.49983
14884, 1.52394
15129, 1.5731
15376, 1.57125
15625, 1.67096
15876, 1.70945
16129, 1.89078
16384, 1.87084
16641, 1.8407
16900, 1.86157
17161, 1.91815
17424, 1.92464
17689, 2.0378
17956, 2.09577
18225, 2.15189
18496, 2.18249
18769, 2.23026
19044, 2.27293
19321, 2.32904
19600, 2.32951
19881, 2.70192
20164, 2.47606
20449, 2.55026
20736, 2.59803
21025, 2.67038
21316, 2.73995
21609, 2.93519
21904, 2.78818
22201, 2.92592
22500, 2.95328
22801, 3.05113
23104, 3.25287
23409, 3.18006
23716, 3.22458
24025, 3.34145
24336, 3.52279
24649, 3.45554
24964, 3.45044
25281, 3.51722
25600, 3.64939
25921, 4.3854
26244, 3.70412
26569, 3.78806
26896, 3.91421
27225, 4.20638
27556, 4.03154
27889, 4.07745
28224, 4.33531
28561, 4.28847
28900, 4.56673
29241, 4.51247
29584, 4.90945
29929, 4.65299
30276, 4.7527
30625, 5.03374
30976, 4.76569
31329, 5.0305
31684, 5.26424
32041, 5.13114
32400, 5.14737
32761, 5.76789
33124, 5.46041
33489, 5.55734
33856, 5.83931
34225, 5.82122
34596, 5.90145
34969, 6.02714
35344, 5.97844
35721, 6.2567
36100, 6.29751
36481, 6.39351
36864, 6.5025
37249, 6.71166
37636, 6.68383
38025, 6.89949
38416, 7.40685
38809, 7.13694
39204, 7.1323
39601, 7.50331
40000, 7.30296
40401, 7.69114
40804, 7.64569
41209, 7.82007
41616, 7.73241
42025, 8.23143
42436, 8.07792
42849, 8.38123
43264, 8.23096
43681, 8.6298
44100, 8.56905
44521, 8.80836
44944, 8.76754
45369, 9.21786
45796, 9.08291
46225, 9.59955
46656, 9.29253
47089, 9.84812
47524, 9.60836
47961, 9.94041
48400, 9.8152
48841, 10.2437
49284, 10.215
49729, 10.484
50176, 10.6959
50625, 10.8295
51076, 10.7451
51529, 11.1063
51984, 11.0089
52441, 11.4579
52900, 11.4337
53361, 11.6647
53824, 11.5831
54289, 12.1512
54756, 11.9791
55225, 12.3441
55696, 12.1846
56169, 12.6799
56644, 12.8445
57121, 13.0491
57600, 13.2142
58081, 13.5509
58564, 13.3691
59049, 13.619
59536, 13.5202
60025, 14.0276
60516, 14.0044
61009, 14.3207
61504, 14.1704
62001, 14.7887
62500, 15.2149
63001, 15.0437
63504, 14.9793
64009, 15.5302
64516, 15.3818
65025, 15.866
65536, 22.9742
66049, 16.3571
66564, 16.1475
67081, 16.602
67600, 16.4207
68121, 17.069
68644, 16.9266
69169, 17.3422
69696, 17.1794
70225, 18.355
70756, 17.5657
71289, 17.9237
71824, 17.709
72361, 18.4459
72900, 18.3917
73441, 18.7423
73984, 18.8814
74529, 19.4338
75076, 19.1439
75625, 19.6239
76176, 19.4217
76729, 20.2449
77284, 20.0798
77841, 20.4884
78400, 20.4387
78961, 21.0379
79524, 21.6608
80089, 21.5592
80656, 21.2114
81225, 21.9752
81796, 21.8908
82369, 22.3467
82944, 22.5174
83521, 22.8772
84100, 22.861
84681, 23.3155
85264, 23.0354
85849, 23.987
86436, 24.7003
87025, 24.34
87616, 24.2848
88209, 25.0393
88804, 25.2605
89401, 25.7058
90000, 25.7341
90601, 26.1872
91204, 26.1301
91809, 26.785
92416, 27.0618
93025, 27.3716
93636, 27.9629
94249, 28.0051
94864, 27.7111
95481, 28.1067
96100, 28.1475
96721, 28.5426
97344, 28.5287
97969, 29.1349
98596, 29.1423
99225, 29.7535
99856, 29.7614
100489, 30.4942
101124, 30.3996
101761, 30.8091
102400, 31.4022
103041, 31.7848
103684, 31.616
104329, 32.0464
104976, 32.0353
105625, 32.7875
106276, 33.325
106929, 33.274
107584, 33.2708
108241, 33.9808
108900, 33.8774
109561, 34.4974
110224, 34.4942
110889, 35.3308
111556, 35.303
112225, 35.7199
112896, 39.3489
113569, 38.3207
114244, 38.1106
114921, 38.727
115600, 38.3444
116281, 38.6328
116964, 39.175
117649, 39.2084
118336, 39.1764
119025, 40.3571
119716, 40.0228
120409, 40.5283
121104, 40.6762
121801, 41.4006
122500, 41.4683
123201, 42.0304
123904, 42.7581
124609, 42.7302
125316, 42.8272
126025, 43.5275
126736, 44.0817
127449, 44.173
128164, 44.43
128881, 47.9755
129600, 45.2434
130321, 46.957
131044, 46.7377
131769, 46.9566
132496, 47.7886
133225, 48.5533
133956, 48.1883
134689, 47.0377
135424, 48.1767
136161, 48.8093
136900, 48.1229
137641, 49.6548
138384, 49.8653
139129, 50.6078
139876, 50.0675
140625, 50.6528
141376, 50.2734
142129, 51.1189
142884, 51.1973
143641, 51.9305
144400, 52.5348
145161, 53.2624
145924, 53.037
146689, 53.6223
147456, 66.8638
148225, 54.4599
148996, 54.6565
149769, 55.3188
150544, 55.4704
151321, 56.3952
152100, 57.6599
152881, 57.0945
153664, 57.0723
154449, 58.0397
155236, 58.2169
156025, 59.0108
156816, 59.0155
157609, 59.9231
158404, 60.5575
159201, 60.8038
160000, 63.0095
160801, 61.9368
161604, 62.5754
162409, 62.6403
163216, 62.7061
164025, 63.687
164836, 64.071
165649, 64.6577
166464, 64.519
167281, 66.241
168100, 65.8199
168921, 66.5007
169744, 66.5095
170569, 67.5706
171396, 68.0664
172225, 68.5334
173056, 69.9048
173889, 69.5926
174724, 70.3741
175561, 70.5471
176400, 70.4645
177241, 71.611
178084, 71.8971
178929, 72.449
179776, 72.6206
180625, 73.8867
181476, 74.2146
182329, 74.5429
183184, 74.9937
184041, 77.3784
184900, 76.0019
185761, 77.1391
186624, 78.1942
187489, 78.4696
188356, 77.9725
189225, 79.2808
190096, 79.2089
190969, 80.3822
191844, 80.3553
192721, 81.4113
193600, 81.4739
194481, 83.4069
195364, 82.7391
196249, 85.0681
197136, 85.4331
198025, 84.8279
198916, 85.1391
199809, 87.0494
200704, 89.7629
201601, 87.6703
202500, 87.2358
203401, 88.3493
204304, 89.102
205209, 90.1065
206116, 90.6055
207025, 90.9705
207936, 91.1667
208849, 91.9862
209764, 92.3734
210681, 93.0482
211600, 94.043
212521, 94.676
213444, 94.8903
214369, 95.7246
215296, 98.2628
216225, 97.0051
217156, 98.8128
218089, 99.9083
219024, 101.071
219961, 101.396
220900, 100.079
221841, 100.616
222784, 102.033
223729, 102.104
224676, 102.557
225625, 103.477
226576, 103.913
227529, 105.072
228484, 106.273
229441, 108.253
230400, 108.334
231361, 107.227
232324, 113.013
233289, 109.206
234256, 109.815
235225, 109.874
236196, 110.667
237169, 113.958
238144, 113.758
239121, 116.736
240100, 115.807
241081, 114.526
242064, 114.831
243049, 115.81
244036, 116.646
245025, 116.925
246016, 118.967
247009, 119.003
248004, 118.948
249001, 119.948
250000, 120.699
251001, 142.501
252004, 150.735
253009, 148.111
254016, 133.12
255025, 128.916
256036, 129.287
257049, 135.483
258064, 144.721
259081, 158.018
260100, 132.339
261121, 132.427
262144, 190.329
263169, 130.242
264196, 130.581
265225, 132.335
266256, 132.503
267289, 133.752
268324, 133.893
269361, 138.899
270400, 138.257
271441, 136.83
272484, 136.956
273529, 138.552
274576, 139.35
275625, 140.053
276676, 141.225
277729, 141.824
278784, 145.018
279841, 143.509
280900, 144.239
281961, 144.899
283024, 146.089
284089, 148.773
285156, 147.227
286225, 147.982
287296, 149.487
288369, 150.439
289444, 150.132
290521, 152.329
291600, 152.926
292681, 158.433
293764, 153.676
294849, 154.966
295936, 159.282
297025, 157.037
298116, 158.595
299209, 158.581
300304, 159.448
301401, 162.908
302500, 161.153
303601, 162.329
304704, 163.841
305809, 164.098
306916, 163.805
308025, 165.43
309136, 166.554
310249, 168.621
311364, 168.18
312481, 169.22
313600, 171.75
314721, 170.509
315844, 171.739
316969, 172.688
318096, 173.049
319225, 210.795
320356, 176.621
321489, 176.035
322624, 177.847
323761, 178.479
324900, 178.49
326041, 180.288
327184, 181.214
328329, 182.295
329476, 183.001
330625, 184.444
331776, 190.77
332929, 186.748
334084, 188.736
335241, 189.488
336400, 188.614
337561, 191.409
338724, 190.979
339889, 191.648
341056, 192.396
342225, 195.544
343396, 194.639
344569, 196.358
345744, 196.803
346921, 198.075
348100, 199.58
349281, 199.985
350464, 204.343
351649, 201.949
352836, 202.113
354025, 205
355216, 204.611
356409, 206.429
357604, 208.661
358801, 208.568
360000, 209.306
361201, 210.127
362404, 211.809
363609, 213.987
364816, 212.935
366025, 214.849
367236, 216.054
368449, 217.352
369664, 220.174
370881, 218.853
372100, 219.805
373321, 220.394
374544, 222.373
375769, 225.336
376996, 224.68
378225, 226.533
379456, 227.71
380689, 227.668
381924, 227.996
383161, 229.603
384400, 230.83
385641, 233.131
386884, 232.727
388129, 241.641
389376, 239.538
390625, 239.562
391876, 236.91
393129, 239.042
394384, 240.239
395641, 241.898
396900, 244.349
398161, 243.601
399424, 244.556
400689, 246.438
401956, 246.424
403225, 248.236
404496, 250.084
405769, 250.704
407044, 253.153
408321, 252.763
409600, 322.048
410881, 255.538
412164, 255.925
413449, 257.749
414736, 260.737
416025, 260.784
417316, 261.504
418609, 262.784
419904, 265.255
421201, 265.359
