4, 0.000464
9, 0.000464
16, 0.000463
25, 0.000463
36, 0.000464
49, 0.000928
64, 0.000928
81, 0.001392
100, 0.001856
121, 0.001855
144, 0.001855
169, 0.002782
196, 0.002783
225, 0.004174
256, 0.004174
289, 0.005566
324, 0.005566
361, 0.006493
400, 0.006493
441, 0.009275
484, 0.009739
529, 0.011131
576, 0.011594
625, 0.015768
676, 0.014841
729, 0.016696
784, 0.017159
841, 0.021333
900, 0.022261
961, 0.025508
1024, 0.027363
1089, 0.033392
1156, 0.033855
1225, 0.037102
1296, 0.038957
1369, 0.046841
1444, 0.047304
1521, 0.051478
1600, 0.053798
1681, 0.062609
1764, 0.062609
1849, 0.068638
1936, 0.06029
2025, 0.069565
2116, 0.070029
2209, 0.074667
2304, 0.079304
2401, 0.094608
2500, 0.125217
2601, 0.116406
2704, 0.121043
2809, 0.143304
2916, 0.146088
3025, 0.146087
3136, 0.14887
3249, 0.169739
3364, 0.153043
3481, 0.161856
3600, 0.16742
3721, 0.191536
3844, 0.167884
3969, 0.176232
4096, 0.183653
4225, 0.202203
4356, 0.202203
4489, 0.214261
4624, 0.224001
4761, 0.250899
4900, 0.251827
5041, 0.262493
5184, 0.265276
5329, 0.286145
5476, 0.324174
5625, 0.324174
5776, 0.331594
5929, 0.341797
6084, 0.345971
6241, 0.366377
6400, 0.367304
6561, 0.402088
6724, 0.410435
6889, 0.433159
7056, 0.431305
7225, 0.47629
7396, 0.480928
7569, 0.505972
7744, 0.504116
7921, 0.55142
8100, 0.56116
8281, 0.669682
8464, 0.781913
8649, 0.712349
8836, 0.648812
9025, 0.682204
9216, 0.712812
9409, 0.731363
9604, 0.742957
9801, 0.776349
10000, 0.774493
10201, 0.838493
10404, 0.847305
10609, 0.880697
10816, 0.879769
11025, 0.946087
11236, 0.961856
11449, 0.999885
11664, 1.00545
11881, 1.07641
12100, 1.08754
12321, 1.14597
12544, 1.13531
12769, 1.20394
12996, 1.2276
13225, 1.26609
13456, 1.26284
13689, 1.35096
13924, 1.36905
14161, 1.41774
14400, 1.43722
14641, 1.69739
14884, 1.55919
15129, 1.60789
15376, 1.57264
15625, 1.67328
15876, 1.69183
16129, 1.74052
16384, 1.89357
16641, 1.87548
16900, 1.87409
17161, 1.92557
17424, 1.93252
17689, 2.03734
17956, 2.06006
18225, 2.12313
18496, 2.17832
18769, 3.02748
19044, 2.29055
19321, 2.35873
19600, 2.36336
19881, 2.53681
20164, 2.53821
20449, 2.72325
20736, 2.62493
21025, 2.78679
21316, 2.77797
21609, 2.8327
21904, 2.99734
22201, 2.94771
22500, 2.97322
22801, 3.06597
23104, 3.0567
23409, 3.40777
23716, 3.21206
24025, 3.31873
24336, 3.41426
24649, 3.51815
24964, 3.66841
25281, 3.64383
25600, 3.81589
25921, 3.89519
26244, 4.10528
26569, 3.93925
26896, 3.99166
27225, 4.07235
27556, 4.22354
27889, 4.21519
28224, 4.14331
28561, 4.66319
28900, 4.40441
29241, 4.66829
29584, 4.52313
29929, 4.61682
30276, 4.79722
30625, 4.79537
30976, 4.93914
31329, 5.22853
31684, 5.01844
32041, 5.40012
32400, 5.16777
32761, 5.39316
33124, 5.70482
33489, 5.55641
33856, 5.70435
34225, 5.88847
34596, 5.81473
34969, 6.11154
35344, 5.97519
35721, 6.21079
36100, 6.26876
36481, 6.43618
36864, 6.52012
37249, 6.70841
37636, 6.70609
38025, 6.87212
38416, 6.82714
38809, 7.12024
39204, 7.14018
39601, 7.36279
40000, 7.21253
40401, 7.53114
40804, 7.4945
41209, 7.72267
41616, 7.65543
42025, 8.06494
42436, 7.97682
42849, 8.22865
43264, 8.11873
43681, 8.47769
44100, 8.55792
44521, 8.73879
44944, 8.64047
45369, 9.15201
45796, 9.09311
46225, 9.21879
46656, 9.23131
47089, 9.51328
47524, 9.47433
47961, 9.71734
48400, 9.53694
48841, 10.0856
49284, 10.0564
49729, 10.2358
50176, 10.3434
50625, 10.5934
51076, 10.4849
51529, 10.9732
51984, 10.6616
52441, 11.719
52900, 11.0706
53361, 11.475
53824, 11.3605
54289, 11.7788
54756, 11.6902
55225, 12.0515
55696, 11.8822
56169, 12.3886
56644, 12.3093
57121, 12.6943
57600, 12.8436
58081, 13.1984
58564, 13.4516
59049, 13.3102
59536, 13.1757
60025, 13.7252
60516, 13.6144
61009, 14.0698
61504, 14.0267
62001, 14.4955
62500, 14.3476
63001, 14.7441
63504, 14.5364
64009, 15.207
64516, 15.021
65025, 15.5168
65536, 23.015
66049, 16.0928
66564, 15.8479
67081, 16.3432
67600, 16.0547
68121, 16.7754
68644, 16.5705
69169, 17.0296
69696, 16.7884
70225, 17.3987
70756, 17.5625
71289, 17.7707
71824, 17.5625
72361, 18.2409
72900, 18.1589
73441, 18.6236
73984, 18.7548
74529, 19.1945
75076, 18.9779
75625, 19.4194
76176, 19.2237
76729, 20.0524
77284, 19.9142
77841, 20.3214
78400, 20.1011
78961, 20.7884
79524, 20.749
80089, 21.5022
80656, 21.0574
81225, 21.8254
81796, 21.6612
82369, 22.2688
82944, 22.4849
83521, 22.6723
84100, 22.6032
84681, 23.143
85264, 22.8935
85849, 23.6893
86436, 23.5492
87025, 24.0946
87616, 24.6549
88209, 24.6247
88804, 24.7337
89401, 25.1599
90000, 25.1692
90601, 25.748
91204, 25.7507
91809, 26.1923
92416, 26.6709
93025, 27.0261
93636, 26.9681
94249, 27.425
94864, 27.4435
95481, 27.9198
96100, 27.8632
96721, 28.3919
97344, 28.3251
97969, 28.948
98596, 28.9188
99225, 29.6144
99856, 29.434
100489, 30.1644
101124, 30.6574
101761, 30.6556
102400, 31.1806
103041, 31.2214
103684, 31.604
104329, 31.9291
104976, 31.9101
105625, 32.4907
106276, 32.6326
106929, 33.0389
107584, 33.0565
108241, 33.7378
108900, 33.7846
109561, 34.3077
110224, 34.3268
110889, 34.9412
111556, 35.091
112225, 35.5084
112896, 36.1095
113569, 36.4921
114244, 36.5746
114921, 37.0468
115600, 36.9679
116281, 37.8324
116964, 37.8189
117649, 38.183
118336, 38.1023
119025, 38.926
119716, 38.9348
120409, 40.6382
121104, 39.5571
121801, 40.3293
122500, 40.6604
123201, 41.0282
123904, 41.9469
124609, 42.3462
125316, 41.7619
126025, 42.9519
126736, 42.8958
127449, 43.246
128164, 43.2279
128881, 43.8697
129600, 43.834
130321, 44.615
131044, 45.0064
131769, 45.3881
132496, 45.5314
133225, 46.1983
133956, 46.2813
134689, 46.7386
135424, 47.4936
136161, 47.8544
136900, 47.5298
137641, 48.4147
138384, 48.6925
139129, 49.6274
139876, 49.3051
140625, 49.9766
141376, 50.6157
142129, 51.4157
142884, 51.1449
143641, 51.7686
144400, 51.7097
145161, 53.0101
145924, 52.7444
146689, 53.4674
147456, 66.2169
148225, 54.2285
148996, 54.3629
149769, 55.5956
150544, 55.7496
151321, 56.2166
152100, 56.6994
152881, 56.9985
153664, 57.0472
154449, 58.0643
155236, 58.0467
156025, 58.7177
156816, 58.798
157609, 59.6722
158404, 60.0228
159201, 60.4295
160000, 62.0355
160801, 61.8208
161604, 61.6478
162409, 62.3374
163216, 62.51
164025, 63.3837
164836, 63.5497
165649, 64.2468
166464, 64.6266
167281, 65.6794
168100, 65.5899
168921, 66.2368
169744, 66.3133
170569, 67.4551
171396, 67.4857
172225, 68.193
173056, 69.978
173889, 69.4368
174724, 69.4433
175561, 70.2897
176400, 70.3583
177241, 71.2534
178084, 71.4463
178929, 73.4512
179776, 72.5677
180625, 73.5681
181476, 73.7086
182329, 74.4576
183184, 74.6329
184041, 75.7663
184900, 75.9555
185761, 77.3353
186624, 78.0648
187489, 77.6835
188356, 79.2659
189225, 78.7335
190096, 79.3629
190969, 80.3488
191844, 80.2004
192721, 81.7494
193600, 81.6362
194481, 82.0805
195364, 82.5309
196249, 83.3879
197136, 83.5869
198025, 84.667
198916, 84.7138
199809, 85.3357
200704, 88.7992
